lat,lon,timestamp,datetime,heart_rate,cadence,power
51.177485,3.933065,1525020479.0,2018-04-29 16:47:24,1,87,159
51.177485,3.933065,1525020480.0,2018-04-29 16:47:25,1,87,173
51.177485,3.933065,1525020481.0,2018-04-29 16:47:26,1,89,173
51.177485,3.933065,1525020482.0,2018-04-29 16:47:27,1,88,170
51.177485,3.933065,1525020483.0,2018-04-29 16:47:28,1,88,168
51.177485,3.933065,1525020484.0,2018-04-29 16:47:29,1,87,162
51.177485,3.933065,1525020485.0,2018-04-29 16:47:30,1,88,164
51.177485,3.933065,1525020486.0,2018-04-29 16:47:31,1,89,178
51.177485,3.933065,1525020487.0,2018-04-29 16:47:32,1,91,184
51.177485,3.933065,1525020488.0,2018-04-29 16:47:33,1,90,192
51.177485,3.933065,1525020489.0,2018-04-29 16:47:34,1,90,192
51.177485,3.933065,1525020490.0,2018-04-29 16:47:35,1,90,171
51.177485,3.933065,1525020491.0,2018-04-29 16:47:36,1,90,155
51.177485,3.933065,1525020492.0,2018-04-29 16:47:37,1,90,158
51.177485,3.933065,1525020493.0,2018-04-29 16:47:38,1,89,162
51.177485,3.933065,1525020494.0,2018-04-29 16:47:39,1,88,165
51.177485,3.933065,1525020495.0,2018-04-29 16:47:40,1,87,162
51.177485,3.933065,1525020496.0,2018-04-29 16:47:41,1,87,166
51.177485,3.933065,1525020497.0,2018-04-29 16:47:42,1,88,166
51.177485,3.933065,1525020498.0,2018-04-29 16:47:43,1,87,164
51.177485,3.933065,1525020499.0,2018-04-29 16:47:44,1,87,167
51.177485,3.933065,1525020500.0,2018-04-29 16:47:45,1,87,164
51.177485,3.933065,1525020501.0,2018-04-29 16:47:46,1,87,162
51.177485,3.933065,1525020502.0,2018-04-29 16:47:47,1,87,169
51.177485,3.933065,1525020503.0,2018-04-29 16:47:48,1,87,175
51.177485,3.933065,1525020504.0,2018-04-29 16:47:49,1,87,172
51.177485,3.933065,1525020505.0,2018-04-29 16:47:50,1,88,169
51.177485,3.933065,1525020506.0,2018-04-29 16:47:51,1,88,170
51.177485,3.933065,1525020507.0,2018-04-29 16:47:52,1,88,179
51.177485,3.933065,1525020508.0,2018-04-29 16:47:53,1,88,176
51.177485,3.933065,1525020509.0,2018-04-29 16:47:54,1,89,170
51.177485,3.933065,1525020510.0,2018-04-29 16:47:55,1,89,171
51.177485,3.933065,1525020511.0,2018-04-29 16:47:56,1,87,169
51.177485,3.933065,1525020512.0,2018-04-29 16:47:57,1,90,171
51.177485,3.933065,1525020513.0,2018-04-29 16:47:58,1,90,173
51.177485,3.933065,1525020514.0,2018-04-29 16:47:59,1,89,172
51.177485,3.933065,1525020515.0,2018-04-29 16:48:00,1,90,173
51.177485,3.933065,1525020516.0,2018-04-29 16:48:01,1,90,173
51.177485,3.933065,1525020517.0,2018-04-29 16:48:02,1,90,169
51.177485,3.933065,1525020518.0,2018-04-29 16:48:03,1,90,170
51.177485,3.933065,1525020519.0,2018-04-29 16:48:04,1,90,171
51.177485,3.933065,1525020520.0,2018-04-29 16:48:05,1,90,177
51.177485,3.933065,1525020521.0,2018-04-29 16:48:06,1,91,181
51.177485,3.933065,1525020522.0,2018-04-29 16:48:07,1,91,181
51.177485,3.933065,1525020523.0,2018-04-29 16:48:08,1,90,182
51.177485,3.933065,1525020524.0,2018-04-29 16:48:09,1,92,179
51.177485,3.933065,1525020525.0,2018-04-29 16:48:10,1,92,177
51.177485,3.933065,1525020526.0,2018-04-29 16:48:11,1,90,177
51.177485,3.933065,1525020527.0,2018-04-29 16:48:12,1,91,173
