timestamp,watts,bpm,cadence,speed,distance,altitude,temperature,latitide,longitude,torque,np,leftrightbalance,wattse
1525021803000,154,1,90,7.6343,7.6006,,,51.1774850000,3.9330650000,16,203,,
1525021804000,151,1,90,7.6298,7.5996,,,51.1774850000,3.9330650000,16,203,,
1525021805000,152,1,90,7.6072,7.6006,,,51.1774850000,3.9330650000,16,203,,
1525021806000,158,1,90,7.5225,7.5000,,,51.1774850000,3.9330650000,16,203,,
1525021807000,156,1,90,7.4918,7.5000,,,51.1774850000,3.9330650000,16,203,,
1525021808000,155,1,90,7.4962,7.5000,,,51.1774850000,3.9330650000,16,203,,
1525021809000,156,1,90,7.5269,7.5996,,,51.1774850000,3.9330650000,16,203,,
1525021810000,155,1,90,7.5225,7.5000,,,51.1774850000,3.9330650000,16,203,,
1525021811000,156,1,90,7.5225,7.5000,,,51.1774850000,3.9330650000,16,203,,
1525021812000,156,1,90,7.5225,7.5000,,,51.1774850000,3.9330650000,16,203,,
1525021813000,168,1,91,7.4962,7.5000,,,51.1774850000,3.9330650000,17,203,,
1525021814000,161,1,92,7.4918,7.5000,,,51.1774850000,3.9330650000,16,203,,
1525021815000,153,1,90,7.5225,7.5000,,,51.1774850000,3.9330650000,16,202,,
1525021816000,151,1,91,7.5225,7.5996,,,51.1774850000,3.9330650000,15,202,,
1525021817000,150,1,90,7.4918,7.5000,,,51.1774850000,3.9330650000,15,202,,
1525021818000,149,1,91,7.4962,7.5000,,,51.1774850000,3.9330650000,15,202,,
1525021819000,157,1,90,7.4918,7.5000,,,51.1774850000,3.9330650000,16,202,,
1525021820000,158,1,88,7.5491,7.5000,,,51.1774850000,3.9330650000,17,202,,
1525021821000,156,1,90,7.5758,7.6006,,,51.1774850000,3.9330650000,16,202,,
1525021822000,150,1,90,7.6298,7.5996,,,51.1774850000,3.9330650000,15,202,,
1525021823000,152,1,90,7.6298,7.6006,,,51.1774850000,3.9330650000,16,202,,
1525021824000,157,1,88,7.6846,7.6992,,,51.1774850000,3.9330650000,17,202,,
1525021825000,157,1,90,7.6343,7.7002,,,51.1774850000,3.9330650000,16,202,,
1525021826000,159,1,90,7.6072,7.6006,,,51.1774850000,3.9330650000,16,202,,
1525021827000,153,1,90,7.5491,7.5000,,,51.1774850000,3.9330650000,16,202,,
1525021828000,154,1,91,7.4918,7.5000,,,51.1774850000,3.9330650000,16,202,,
